district_id,year,source_code,source_name,amount,pct
377,2025,1100,Local Property Tax,14572160.0,73.2
377,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",156651.48000000045,0.8
377,2025,3111&3112&3119,State Foundation/Adequacy Aid,4477845.0,22.5
377,2025,3120-3900,Other State Aid,176223.0,0.9
377,2025,4000,Federal Aid,517345.0,2.6
377,2025,5300-5600,Other,0.0,0.0
377,2025,5110&5140,Sales of Bonds & Notes,0.0,
381,2025,1100,Local Property Tax,269326.0,13.8
381,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",119929.32999999996,6.1
381,2025,3111&3112&3119,State Foundation/Adequacy Aid,1476609.0,75.6
381,2025,3120-3900,Other State Aid,65932.0,3.4
381,2025,4000,Federal Aid,20923.0,1.1
381,2025,5300-5600,Other,0.0,0.0
381,2025,5110&5140,Sales of Bonds & Notes,0.0,
387,2025,1100,Local Property Tax,2687582.0,79.4
387,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",37802.78000000026,1.1
387,2025,3111&3112&3119,State Foundation/Adequacy Aid,578872.0,17.1
387,2025,3120-3900,Other State Aid,0.0,0.0
387,2025,4000,Federal Aid,82707.0,2.4
387,2025,5300-5600,Other,0.0,0.0
387,2025,5110&5140,Sales of Bonds & Notes,0.0,
388,2025,1100,Local Property Tax,17006273.0,58.3
388,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",1361977.259999998,4.7
388,2025,3111&3112&3119,State Foundation/Adequacy Aid,7696029.0,26.4
388,2025,3120-3900,Other State Aid,372161.0,1.3
388,2025,4000,Federal Aid,2739732.0,9.4
388,2025,5300-5600,Other,0.0,0.0
388,2025,5110&5140,Sales of Bonds & Notes,0.0,
391,2025,1100,Local Property Tax,1651768.0,59.0
391,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",90639.68000000017,3.2
391,2025,3111&3112&3119,State Foundation/Adequacy Aid,1019237.0,36.4
391,2025,3120-3900,Other State Aid,298.0,0.0
391,2025,4000,Federal Aid,39960.0,1.4
391,2025,5300-5600,Other,0.0,0.0
391,2025,5110&5140,Sales of Bonds & Notes,0.0,
399,2025,1100,Local Property Tax,20973151.0,75.7
399,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",275611.83999999985,1.0
399,2025,3111&3112&3119,State Foundation/Adequacy Aid,4921147.0,17.8
399,2025,3120-3900,Other State Aid,420298.0,1.5
399,2025,4000,Federal Aid,1105763.0,4.0
399,2025,5300-5600,Other,0.0,0.0
399,2025,5110&5140,Sales of Bonds & Notes,0.0,
401,2025,1100,Local Property Tax,9824074.0,32.5
401,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",1521555.75,5.0
401,2025,3111&3112&3119,State Foundation/Adequacy Aid,8392689.0,27.8
401,2025,3120-3900,Other State Aid,7265787.0,24.1
401,2025,4000,Federal Aid,3200556.0,10.6
401,2025,5300-5600,Other,0.0,0.0
401,2025,5110&5140,Sales of Bonds & Notes,0.0,
740,2025,1100,Local Property Tax,0.0,0.0
740,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",963007.41,49.2
740,2025,3111&3112&3119,State Foundation/Adequacy Aid,708110.0,36.2
740,2025,3120-3900,Other State Aid,186962.0,9.5
740,2025,4000,Federal Aid,99681.0,5.1
740,2025,5300-5600,Other,0.0,0.0
740,2025,5110&5140,Sales of Bonds & Notes,24620.0,
703,2025,1100,Local Property Tax,0.0,0.0
703,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",432769.55,40.3
703,2025,3111&3112&3119,State Foundation/Adequacy Aid,420304.0,39.1
703,2025,3120-3900,Other State Aid,47038.0,4.4
703,2025,4000,Federal Aid,175039.0,16.3
703,2025,5300-5600,Other,0.0,0.0
703,2025,5110&5140,Sales of Bonds & Notes,0.0,
405,2025,1100,Local Property Tax,7806872.0,80.0
405,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",95124.63999999966,1.0
405,2025,3111&3112&3119,State Foundation/Adequacy Aid,1591358.0,16.3
405,2025,3120-3900,Other State Aid,34919.0,0.4
405,2025,4000,Federal Aid,235780.0,2.4
405,2025,5300-5600,Other,0.0,0.0
405,2025,5110&5140,Sales of Bonds & Notes,0.0,
716,2025,1100,Local Property Tax,0.0,0.0
716,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",1039631.0,40.6
716,2025,3111&3112&3119,State Foundation/Adequacy Aid,1336160.0,52.1
716,2025,3120-3900,Other State Aid,81658.0,3.2
716,2025,4000,Federal Aid,104827.0,4.1
716,2025,5300-5600,Other,0.0,0.0
716,2025,5110&5140,Sales of Bonds & Notes,780000.0,
407,2025,1100,Local Property Tax,2094098.0,28.3
407,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",1466122.9299999997,19.8
407,2025,3111&3112&3119,State Foundation/Adequacy Aid,3014798.0,40.8
407,2025,3120-3900,Other State Aid,209560.0,2.8
407,2025,4000,Federal Aid,607110.0,8.2
407,2025,5300-5600,Other,0.0,0.0
407,2025,5110&5140,Sales of Bonds & Notes,0.0,
411,2025,1100,Local Property Tax,10664272.0,72.1
411,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",183888.15000000037,1.2
411,2025,3111&3112&3119,State Foundation/Adequacy Aid,3207647.0,21.7
411,2025,3120-3900,Other State Aid,197565.0,1.3
411,2025,4000,Federal Aid,533091.0,3.6
411,2025,5300-5600,Other,0.0,0.0
411,2025,5110&5140,Sales of Bonds & Notes,0.0,
413,2025,1100,Local Property Tax,11854387.0,73.2
413,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",108370.86000000127,0.7
413,2025,3111&3112&3119,State Foundation/Adequacy Aid,3533254.0,21.8
413,2025,3120-3900,Other State Aid,136057.0,0.8
413,2025,4000,Federal Aid,553521.0,3.4
413,2025,5300-5600,Other,0.0,0.0
413,2025,5110&5140,Sales of Bonds & Notes,0.0,
423,2025,1100,Local Property Tax,39773193.0,72.4
423,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",4230797.020000011,7.7
423,2025,3111&3112&3119,State Foundation/Adequacy Aid,9766213.0,17.8
423,2025,3120-3900,Other State Aid,265306.0,0.5
423,2025,4000,Federal Aid,936346.0,1.7
423,2025,5300-5600,Other,0.0,0.0
423,2025,5110&5140,Sales of Bonds & Notes,0.0,
425,2025,1100,Local Property Tax,29647770.0,74.6
425,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",793352.5799999982,2.0
425,2025,3111&3112&3119,State Foundation/Adequacy Aid,7732448.0,19.4
425,2025,3120-3900,Other State Aid,723698.0,1.8
425,2025,4000,Federal Aid,864516.0,2.2
425,2025,5300-5600,Other,0.0,0.0
425,2025,5110&5140,Sales of Bonds & Notes,0.0,
427,2025,1100,Local Property Tax,14653934.0,46.4
427,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",7415302.200000003,23.5
427,2025,3111&3112&3119,State Foundation/Adequacy Aid,7398822.0,23.4
427,2025,3120-3900,Other State Aid,611922.0,1.9
427,2025,4000,Federal Aid,1506702.0,4.8
427,2025,5300-5600,Other,0.0,0.0
427,2025,5110&5140,Sales of Bonds & Notes,0.0,
428,2025,1100,Local Property Tax,12001091.0,66.8
428,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",444605.83999999985,2.5
428,2025,3111&3112&3119,State Foundation/Adequacy Aid,4441736.0,24.7
428,2025,3120-3900,Other State Aid,113312.0,0.6
428,2025,4000,Federal Aid,965939.0,5.4
428,2025,5300-5600,Other,0.0,0.0
428,2025,5110&5140,Sales of Bonds & Notes,0.0,
435,2025,1100,Local Property Tax,1690030.0,67.0
435,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",86841.0,3.4
435,2025,3111&3112&3119,State Foundation/Adequacy Aid,519149.0,20.6
435,2025,3120-3900,Other State Aid,81025.0,3.2
435,2025,4000,Federal Aid,146379.0,5.8
435,2025,5300-5600,Other,0.0,0.0
435,2025,5110&5140,Sales of Bonds & Notes,0.0,
437,2025,1100,Local Property Tax,2455098.0,61.4
437,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",687968.8700000001,17.2
437,2025,3111&3112&3119,State Foundation/Adequacy Aid,651948.0,16.3
437,2025,3120-3900,Other State Aid,12430.0,0.3
437,2025,4000,Federal Aid,193144.0,4.8
437,2025,5300-5600,Other,0.0,0.0
437,2025,5110&5140,Sales of Bonds & Notes,0.0,
439,2025,1100,Local Property Tax,5718804.0,45.9
439,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",58688.94000000041,0.5
439,2025,3111&3112&3119,State Foundation/Adequacy Aid,5346992.0,43.0
439,2025,3120-3900,Other State Aid,321923.0,2.6
439,2025,4000,Federal Aid,1002199.0,8.1
439,2025,5300-5600,Other,0.0,0.0
439,2025,5110&5140,Sales of Bonds & Notes,0.0,
441,2025,1100,Local Property Tax,5896331.0,63.4
441,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",1623787.1800000006,17.4
441,2025,3111&3112&3119,State Foundation/Adequacy Aid,1353235.0,14.5
441,2025,3120-3900,Other State Aid,257110.0,2.8
441,2025,4000,Federal Aid,175435.0,1.9
441,2025,5300-5600,Other,0.0,0.0
441,2025,5110&5140,Sales of Bonds & Notes,0.0,
447,2025,1100,Local Property Tax,6445944.0,56.2
447,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",335095.75,2.9
447,2025,3111&3112&3119,State Foundation/Adequacy Aid,3447017.0,30.0
447,2025,3120-3900,Other State Aid,16690.0,0.1
447,2025,4000,Federal Aid,1232331.0,10.7
447,2025,5300-5600,Other,0.0,0.0
447,2025,5110&5140,Sales of Bonds & Notes,0.0,
735,2025,1100,Local Property Tax,0.0,0.0
735,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",115619.2,8.6
735,2025,3111&3112&3119,State Foundation/Adequacy Aid,1094192.0,81.6
735,2025,3120-3900,Other State Aid,85374.0,6.4
735,2025,4000,Federal Aid,45810.0,3.4
735,2025,5300-5600,Other,0.0,0.0
735,2025,5110&5140,Sales of Bonds & Notes,0.0,
449,2025,1100,Local Property Tax,44276095.0,62.0
449,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",9326351.660000004,13.1
449,2025,3111&3112&3119,State Foundation/Adequacy Aid,11062049.0,15.5
449,2025,3120-3900,Other State Aid,1630991.0,2.3
449,2025,4000,Federal Aid,5141835.0,7.2
449,2025,5300-5600,Other,0.0,0.0
449,2025,5110&5140,Sales of Bonds & Notes,0.0,
450,2025,1100,Local Property Tax,4746635.0,64.1
450,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",154953.6299999999,2.1
450,2025,3111&3112&3119,State Foundation/Adequacy Aid,1438258.0,19.4
450,2025,3120-3900,Other State Aid,510504.0,6.9
450,2025,4000,Federal Aid,554647.0,7.5
450,2025,5300-5600,Other,0.0,0.0
450,2025,5110&5140,Sales of Bonds & Notes,0.0,
453,2025,1100,Local Property Tax,20437038.0,65.5
453,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",478495.01000000164,1.5
453,2025,3111&3112&3119,State Foundation/Adequacy Aid,7346768.0,23.6
453,2025,3120-3900,Other State Aid,999132.0,3.2
453,2025,4000,Federal Aid,1933647.0,6.2
453,2025,5300-5600,Other,0.0,0.0
453,2025,5110&5140,Sales of Bonds & Notes,0.0,
724,2025,1100,Local Property Tax,0.0,0.0
724,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",0.0,0.0
724,2025,3111&3112&3119,State Foundation/Adequacy Aid,329326.0,81.6
724,2025,3120-3900,Other State Aid,61575.0,15.3
724,2025,4000,Federal Aid,12813.0,3.2
724,2025,5300-5600,Other,0.0,0.0
724,2025,5110&5140,Sales of Bonds & Notes,0.0,
737,2025,1100,Local Property Tax,0.0,0.0
737,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",53530.0,9.2
737,2025,3111&3112&3119,State Foundation/Adequacy Aid,352086.0,60.8
737,2025,3120-3900,Other State Aid,51236.0,8.9
737,2025,4000,Federal Aid,122013.0,21.1
737,2025,5300-5600,Other,0.0,0.0
737,2025,5110&5140,Sales of Bonds & Notes,0.0,
461,2025,1100,Local Property Tax,37930852.0,40.9
461,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",16074239.97999999,17.3
461,2025,3111&3112&3119,State Foundation/Adequacy Aid,29950747.0,32.3
461,2025,3120-3900,Other State Aid,1248930.0,1.3
461,2025,4000,Federal Aid,7450940.0,8.0
461,2025,5300-5600,Other,0.0,0.0
461,2025,5110&5140,Sales of Bonds & Notes,0.0,
463,2025,1100,Local Property Tax,4931373.0,74.0
463,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",107197.56999999937,1.6
463,2025,3111&3112&3119,State Foundation/Adequacy Aid,1344473.0,20.2
463,2025,3120-3900,Other State Aid,55374.0,0.8
463,2025,4000,Federal Aid,222054.0,3.3
463,2025,5300-5600,Other,0.0,0.0
463,2025,5110&5140,Sales of Bonds & Notes,0.0,
467,2025,1100,Local Property Tax,2335591.0,65.3
467,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",63418.72999999998,1.8
467,2025,3111&3112&3119,State Foundation/Adequacy Aid,720377.0,20.2
467,2025,3120-3900,Other State Aid,13642.0,0.4
467,2025,4000,Federal Aid,449471.0,12.4
467,2025,5300-5600,Other,0.0,0.0
467,2025,5110&5140,Sales of Bonds & Notes,0.0,
471,2025,1100,Local Property Tax,12264084.0,69.7
471,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",370436.4099999983,2.1
471,2025,3111&3112&3119,State Foundation/Adequacy Aid,4644090.0,26.4
471,2025,3120-3900,Other State Aid,84594.0,0.5
471,2025,4000,Federal Aid,243031.0,1.4
471,2025,5300-5600,Other,0.0,0.0
471,2025,5110&5140,Sales of Bonds & Notes,0.0,
473,2025,1100,Local Property Tax,64773769.0,71.5
473,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",2488633.3400000036,2.7
473,2025,3111&3112&3119,State Foundation/Adequacy Aid,16977120.0,18.7
473,2025,3120-3900,Other State Aid,2228712.0,2.5
473,2025,4000,Federal Aid,4115054.0,4.5
473,2025,5300-5600,Other,0.0,0.0
473,2025,5110&5140,Sales of Bonds & Notes,0.0,
476,2025,1100,Local Property Tax,26810870.0,68.1
476,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",4826082.309999999,12.3
476,2025,3111&3112&3119,State Foundation/Adequacy Aid,5872542.0,14.9
476,2025,3120-3900,Other State Aid,820560.0,2.1
476,2025,4000,Federal Aid,1054543.0,2.7
476,2025,5300-5600,Other,0.0,0.0
476,2025,5110&5140,Sales of Bonds & Notes,0.0,
485,2025,1100,Local Property Tax,13684610.0,73.1
485,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",84725.0,0.5
485,2025,3111&3112&3119,State Foundation/Adequacy Aid,3492374.0,18.6
485,2025,3120-3900,Other State Aid,96057.0,0.5
485,2025,4000,Federal Aid,1369763.0,7.3
485,2025,5300-5600,Other,0.0,0.0
485,2025,5110&5140,Sales of Bonds & Notes,0.0,
705,2025,1100,Local Property Tax,0.0,0.0
705,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",874047.5599999999,21.9
705,2025,3111&3112&3119,State Foundation/Adequacy Aid,2627430.0,66.0
705,2025,3120-3900,Other State Aid,88824.0,2.2
705,2025,4000,Federal Aid,393210.0,9.9
705,2025,5300-5600,Other,0.0,0.0
705,2025,5110&5140,Sales of Bonds & Notes,0.0,
730,2025,1100,Local Property Tax,0.0,0.0
730,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",483187.45,15.7
730,2025,3111&3112&3119,State Foundation/Adequacy Aid,1593971.0,51.6
730,2025,3120-3900,Other State Aid,39419.0,1.3
730,2025,4000,Federal Aid,970266.0,31.4
730,2025,5300-5600,Other,0.0,0.0
730,2025,5110&5140,Sales of Bonds & Notes,0.0,
486,2025,1100,Local Property Tax,18665045.0,66.0
486,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",681486.9200000018,2.4
486,2025,3111&3112&3119,State Foundation/Adequacy Aid,7217277.0,25.5
486,2025,3120-3900,Other State Aid,189369.0,0.7
486,2025,4000,Federal Aid,1506941.0,5.3
486,2025,5300-5600,Other,0.0,0.0
486,2025,5110&5140,Sales of Bonds & Notes,0.0,
491,2025,1100,Local Property Tax,19588512.0,56.4
491,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",518531.58999999985,1.5
491,2025,3111&3112&3119,State Foundation/Adequacy Aid,11175615.0,32.2
491,2025,3120-3900,Other State Aid,1196190.0,3.4
491,2025,4000,Federal Aid,2251899.0,6.5
491,2025,5300-5600,Other,0.0,0.0
491,2025,5110&5140,Sales of Bonds & Notes,0.0,
493,2025,1100,Local Property Tax,15827566.0,76.7
493,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",693343.9900000021,3.4
493,2025,3111&3112&3119,State Foundation/Adequacy Aid,3277481.0,15.9
493,2025,3120-3900,Other State Aid,432008.0,2.1
493,2025,4000,Federal Aid,405550.0,2.0
493,2025,5300-5600,Other,0.0,0.0
493,2025,5110&5140,Sales of Bonds & Notes,0.0,
495,2025,1100,Local Property Tax,2546517.0,80.2
495,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",38947.08999999985,1.2
495,2025,3111&3112&3119,State Foundation/Adequacy Aid,524842.0,16.5
495,2025,3120-3900,Other State Aid,0.0,0.0
495,2025,4000,Federal Aid,64364.0,2.0
495,2025,5300-5600,Other,0.0,0.0
495,2025,5110&5140,Sales of Bonds & Notes,0.0,
714,2025,1100,Local Property Tax,0.0,0.0
714,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",446616.0,29.0
714,2025,3111&3112&3119,State Foundation/Adequacy Aid,869553.0,56.4
714,2025,3120-3900,Other State Aid,15074.0,1.0
714,2025,4000,Federal Aid,211073.0,13.7
714,2025,5300-5600,Other,0.0,0.0
714,2025,5110&5140,Sales of Bonds & Notes,0.0,
499,2025,1100,Local Property Tax,815760.0,55.9
499,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",40251.07999999996,2.8
499,2025,3111&3112&3119,State Foundation/Adequacy Aid,497663.0,34.1
499,2025,3120-3900,Other State Aid,26606.0,1.8
499,2025,4000,Federal Aid,78190.0,5.4
499,2025,5300-5600,Other,0.0,0.0
499,2025,5110&5140,Sales of Bonds & Notes,0.0,
501,2025,1100,Local Property Tax,2136856.0,64.9
501,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",-2029.9499999997206,-0.1
501,2025,3111&3112&3119,State Foundation/Adequacy Aid,741195.0,22.5
501,2025,3120-3900,Other State Aid,7075.0,0.2
501,2025,4000,Federal Aid,410531.0,12.5
501,2025,5300-5600,Other,0.0,0.0
501,2025,5110&5140,Sales of Bonds & Notes,0.0,
503,2025,1100,Local Property Tax,2688569.0,73.7
503,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",33192.03999999957,0.9
503,2025,3111&3112&3119,State Foundation/Adequacy Aid,784741.0,21.5
503,2025,3120-3900,Other State Aid,5258.0,0.1
503,2025,4000,Federal Aid,135365.0,3.7
503,2025,5300-5600,Other,0.0,0.0
503,2025,5110&5140,Sales of Bonds & Notes,0.0,
507,2025,1100,Local Property Tax,8788794.0,65.9
507,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",203951.45999999903,1.5
507,2025,3111&3112&3119,State Foundation/Adequacy Aid,3518918.0,26.4
507,2025,3120-3900,Other State Aid,136776.0,1.0
507,2025,4000,Federal Aid,680874.0,5.1
507,2025,5300-5600,Other,0.0,0.0
507,2025,5110&5140,Sales of Bonds & Notes,0.0,
509,2025,1100,Local Property Tax,1379006.0,45.7
509,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",219885.84000000008,7.3
509,2025,3111&3112&3119,State Foundation/Adequacy Aid,1043877.0,34.6
509,2025,3120-3900,Other State Aid,26067.0,0.9
509,2025,4000,Federal Aid,351276.0,11.6
509,2025,5300-5600,Other,0.0,0.0
509,2025,5110&5140,Sales of Bonds & Notes,0.0,
511,2025,1100,Local Property Tax,11914534.0,80.6
511,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",205369.58999999985,1.4
511,2025,3111&3112&3119,State Foundation/Adequacy Aid,2373999.0,16.1
511,2025,3120-3900,Other State Aid,61864.0,0.4
511,2025,4000,Federal Aid,227852.0,1.5
511,2025,5300-5600,Other,0.0,0.0
511,2025,5110&5140,Sales of Bonds & Notes,0.0,
721,2025,1100,Local Property Tax,0.0,0.0
721,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",1139660.0,24.7
721,2025,3111&3112&3119,State Foundation/Adequacy Aid,3112479.0,67.4
721,2025,3120-3900,Other State Aid,231464.0,5.0
721,2025,4000,Federal Aid,136470.0,3.0
721,2025,5300-5600,Other,0.0,0.0
721,2025,5110&5140,Sales of Bonds & Notes,0.0,
513,2025,1100,Local Property Tax,1243709.0,57.5
513,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",33124.0,1.5
513,2025,3111&3112&3119,State Foundation/Adequacy Aid,841572.0,38.9
513,2025,3120-3900,Other State Aid,8093.0,0.4
513,2025,4000,Federal Aid,35124.0,1.6
513,2025,5300-5600,Other,0.0,0.0
513,2025,5110&5140,Sales of Bonds & Notes,0.0,
515,2025,1100,Local Property Tax,9764964.0,58.1
515,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",1174594.33,7.0
515,2025,3111&3112&3119,State Foundation/Adequacy Aid,3229674.0,19.2
515,2025,3120-3900,Other State Aid,608846.0,3.6
515,2025,4000,Federal Aid,396048.0,2.4
515,2025,5300-5600,Other,1645600.0,9.8
515,2025,5110&5140,Sales of Bonds & Notes,0.0,
519,2025,1100,Local Property Tax,1771767.0,74.1
519,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",53878.0,2.3
519,2025,3111&3112&3119,State Foundation/Adequacy Aid,526498.0,22.0
519,2025,3120-3900,Other State Aid,14641.0,0.6
519,2025,4000,Federal Aid,23585.0,1.0
519,2025,5300-5600,Other,0.0,0.0
519,2025,5110&5140,Sales of Bonds & Notes,0.0,
717,2025,1100,Local Property Tax,0.0,0.0
717,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",302545.66,27.0
717,2025,3111&3112&3119,State Foundation/Adequacy Aid,708347.0,63.1
717,2025,3120-3900,Other State Aid,68341.0,6.1
717,2025,4000,Federal Aid,42684.0,3.8
717,2025,5300-5600,Other,0.0,0.0
717,2025,5110&5140,Sales of Bonds & Notes,0.0,
732,2025,1100,Local Property Tax,0.0,0.0
732,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",25503.97,3.6
732,2025,3111&3112&3119,State Foundation/Adequacy Aid,275268.0,39.0
732,2025,3120-3900,Other State Aid,0.0,0.0
732,2025,4000,Federal Aid,405422.0,57.4
732,2025,5300-5600,Other,0.0,0.0
732,2025,5110&5140,Sales of Bonds & Notes,0.0,
525,2025,1100,Local Property Tax,6531909.0,71.4
525,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",72301.44000000041,0.8
525,2025,3111&3112&3119,State Foundation/Adequacy Aid,1998434.0,21.8
525,2025,3120-3900,Other State Aid,77601.0,0.8
525,2025,4000,Federal Aid,468520.0,5.1
525,2025,5300-5600,Other,0.0,0.0
525,2025,5110&5140,Sales of Bonds & Notes,0.0,
731,2025,1100,Local Property Tax,0.0,0.0
731,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",426223.12000000005,12.5
731,2025,3111&3112&3119,State Foundation/Adequacy Aid,2639291.0,77.5
731,2025,3120-3900,Other State Aid,68720.0,2.0
731,2025,4000,Federal Aid,273334.0,8.0
731,2025,5300-5600,Other,0.0,0.0
731,2025,5110&5140,Sales of Bonds & Notes,1406674.0,
741,2025,1100,Local Property Tax,0.0,0.0
741,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",184890.0,4.1
741,2025,3111&3112&3119,State Foundation/Adequacy Aid,3815308.0,84.6
741,2025,3120-3900,Other State Aid,159574.0,3.5
741,2025,4000,Federal Aid,350788.0,7.8
741,2025,5300-5600,Other,0.0,0.0
741,2025,5110&5140,Sales of Bonds & Notes,0.0,
531,2025,1100,Local Property Tax,4812007.0,76.5
531,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",99920.30999999959,1.6
531,2025,3111&3112&3119,State Foundation/Adequacy Aid,1136918.0,18.1
531,2025,3120-3900,Other State Aid,4841.0,0.1
531,2025,4000,Federal Aid,236324.0,3.8
531,2025,5300-5600,Other,0.0,0.0
531,2025,5110&5140,Sales of Bonds & Notes,3512376.0,
534,2025,1100,Local Property Tax,54833476.0,69.4
534,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",1904132.6199999899,2.4
534,2025,3111&3112&3119,State Foundation/Adequacy Aid,17150348.0,21.7
534,2025,3120-3900,Other State Aid,716847.0,0.9
534,2025,4000,Federal Aid,1833746.0,2.3
534,2025,5300-5600,Other,2589655.0,3.3
534,2025,5110&5140,Sales of Bonds & Notes,0.0,
539,2025,1100,Local Property Tax,2232084.0,54.5
539,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",305722.56999999983,7.5
539,2025,3111&3112&3119,State Foundation/Adequacy Aid,1114305.0,27.2
539,2025,3120-3900,Other State Aid,179450.0,4.4
539,2025,4000,Federal Aid,264281.0,6.5
539,2025,5300-5600,Other,0.0,0.0
539,2025,5110&5140,Sales of Bonds & Notes,0.0,
727,2025,1100,Local Property Tax,0.0,0.0
727,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",296452.31,2.0
727,2025,3111&3112&3119,State Foundation/Adequacy Aid,13919390.0,93.8
727,2025,3120-3900,Other State Aid,197692.0,1.3
727,2025,4000,Federal Aid,419613.0,2.8
727,2025,5300-5600,Other,0.0,0.0
727,2025,5110&5140,Sales of Bonds & Notes,0.0,
543,2025,1100,Local Property Tax,8549953.0,65.8
543,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",66376.58000000007,0.5
543,2025,3111&3112&3119,State Foundation/Adequacy Aid,3549614.0,27.3
543,2025,3120-3900,Other State Aid,54766.0,0.4
543,2025,4000,Federal Aid,782420.0,6.0
543,2025,5300-5600,Other,0.0,0.0
543,2025,5110&5140,Sales of Bonds & Notes,0.0,
549,2025,1100,Local Property Tax,1533650.0,54.3
549,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",46056.0,1.6
549,2025,3111&3112&3119,State Foundation/Adequacy Aid,990726.0,35.1
549,2025,3120-3900,Other State Aid,9238.0,0.3
549,2025,4000,Federal Aid,242485.0,8.6
549,2025,5300-5600,Other,0.0,0.0
549,2025,5110&5140,Sales of Bonds & Notes,0.0,
551,2025,1100,Local Property Tax,2440292.0,75.6
551,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",48876.41000000015,1.5
551,2025,3111&3112&3119,State Foundation/Adequacy Aid,610428.0,18.9
551,2025,3120-3900,Other State Aid,442.0,0.0
551,2025,4000,Federal Aid,129071.0,4.0
551,2025,5300-5600,Other,0.0,0.0
551,2025,5110&5140,Sales of Bonds & Notes,0.0,
553,2025,1100,Local Property Tax,862999.0,51.7
553,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",22223.329999999958,1.3
553,2025,3111&3112&3119,State Foundation/Adequacy Aid,716594.0,42.9
553,2025,3120-3900,Other State Aid,15811.0,0.9
553,2025,4000,Federal Aid,53040.0,3.2
553,2025,5300-5600,Other,0.0,0.0
553,2025,5110&5140,Sales of Bonds & Notes,0.0,
555,2025,1100,Local Property Tax,11269421.0,59.2
